"Symbol","Date","Open","High","Low","Close","Percent Change","Volume"
"MLBS","2022-09-20","1137.2","1137.2","1047","1079.5","-3.18 %","610.00"
"MLBS","2022-09-21","1100.9","1100.9","1065.9","1079","-0.05 %","340.00"
"MLBS","2022-09-22","1100.5","1100.5","1041","1067.9","-1.03 %","220.00"
"MLBS","2022-09-25","1088","1088","1009.4","1033.9","-3.18 %","550.00"
"MLBS","2022-09-27","1050","1069.9","1010","1040","0.59 %","240.00"
"MLBS","2022-09-28","1060.7","1080.9","1050","1068.9","2.78 %","250.00"
"MLBS","2022-09-29","1090","1090","1032","1080","1.04 %","170.00"
"MLBS","2022-10-09","1100","1100","1075","1089","0.83 %","140.00"
"MLBS","2022-10-10","1109","1109","1082.9","1082.9","-0.56 %","30.00"
"MLBS","2022-10-11","1103","1103","1021.3","1074.9","-0.74 %","240.00"
"MLBS","2022-10-12","1094.3","1094.3","1035","1071.9","-0.28 %","210.00"
"MLBS","2022-10-13","1092.5","1092.5","1034","1069.9","1.36 %","110.00"
"MLBS","2022-10-16","1089","1089","1030","1065","-0.46 %","332.00"
"MLBS","2022-10-17","1085.1","1085.1","1023","1040","-2.35 %","190.00"
"MLBS","2022-10-19","1040","1144","1040","1041","0.10 %","210.00"
"MLBS","2022-10-20","1059.1","1059.1","997","1030","-1.06 %","190.00"
"MLBS","2022-10-23","1049.1","1049.1","1010","1029.9","-0.01 %","190.00"
"MLBS","2022-10-31","1048.4","1048.4","1008","1020","-0.96 %","119.00"
"MLBS","2022-11-01","1038.4","1038.4","1000","1029.9","0.97 %","860.00"
"MLBS","2022-11-02","1048.9","1090","1027","1089","5.74 %","290.00"
"MLBS","2022-11-03","1090","1090","1046.9","1063","-2.39 %","374.00"
"MLBS","2022-11-06","1083.1","1169.3","1041.1","1169.3","10.00 %","1,482.00"
"MLBS","2022-11-07","1180","1198.2","1077.1","1197","2.37 %","2,279.00"
"MLBS","2022-11-08","1218.7","1218.7","1086","1149.8","-3.94 %","3,585.00"
"MLBS","2022-11-09","1170","1170","1058","1085.8","-5.57 %","750.00"
"MLBS","2022-11-10","1105","1105","1029","1067","-1.73 %","1,439.00"
"MLBS","2022-11-13","1086","1086","1045","1045","-2.06 %","150.00"
"MLBS","2022-11-14","1064","1064","1002.6","1060","1.44 %","544.00"
"MLBS","2022-11-15","1078","1078","1020.1","1045","-1.42 %","862.00"
"MLBS","2022-11-16","1064","1084.8","1016","1084.8","3.81 %","362.00"
"MLBS","2022-11-17","1083","1099.9","1056.5","1085.9","0.10 %","170.00"
"MLBS","2022-11-22","1100","1100","1069","1069","-1.56 %","220.00"
"MLBS","2022-11-23","1085","1085","1027.7","1044.9","-2.25 %","190.00"
"MLBS","2022-11-24","1063","1063","1025","1059","1.35 %","277.00"
"MLBS","2022-11-27","1075","1075","1021","1049","-0.94 %","510.00"
"MLBS","2022-11-28","1063","1065","1028.1","1044.9","-0.39 %","790.00"
"MLBS","2022-11-29","1061","1070","1029","1029","-1.52 %","664.00"
"MLBS","2022-11-30","1046","1046","1025.8","1027","-0.19 %","250.00"
